source,target,weight
POL,PAN,97379.941
POL,PAK,65648.11300000001
POL,YEM,8447.816
POL,LTU,2574989.0760000004
ECU,AZE,2033.019
ECU,JOR,8058.499
ECU,AUT,1854.519
ECU,RWA,167.79
ECU,THA,33622.96
ECU,NZL,13355.257
ECU,POL,56596.364
ECU,NLD,349154.3109999999
ECU,DEU,491828.463
ECU,ESP,467652.0010000001
ECU,VNM,50247.819
ECU,HUN,372.0279999999999
ECU,GRC,37785.948
ECU,HRV,2832.513
ECU,BGD,28.261
ECU,MDA,825.2600000000001
ECU,NGA,264.55300000000005
ECU,ARM,115.61
ECU,DOM,38336.37099999999
ECU,UKR,38934.836
ECU,ALB,7491.617
ECU,SAU,13207.235
ECU,ISR,8127.089999999999
ECU,BLR,237.813
ECU,MOZ,243.497
ECU,TUN,1947.917
ECU,JAM,1923.044
ECU,BRA,89376.785
ECU,EST,120.319
ECU,LKA,3177.107
ECU,JPN,348847.871
ECU,OMN,441.831
ECU,DNK,12621.924
ECU,PHL,4699.344999999999
ECU,KEN,297.684
ECU,UGA,4.767
ECU,GTM,118513.91
ECU,AGO,14.826999999999998
ECU,LVA,2040.574
ECU,RUS,699888.8449999997
ECU,MKD,337.351
ECU,CHN,191849.845
ECU,IRQ,141.867
ECU,GBR,139057.78900000002
ECU,UZB,199.269
ECU,SVK,3536.032
ECU,BIH,31.483
ECU,PRT,14120.514
ECU,USA,9725381.213999994
ECU,IRL,1085.641
ECU,BHR,608.816
ECU,COL,1023132.552
ECU,KAZ,5563.953
ECU,BEN,0.003
ECU,GEO,29913.311
ECU,KOR,28908.52
ECU,IDN,4458.444
ECU,HND,185068.807
ECU,DZA,35130.766
ECU,SGP,2683.801
ECU,EGY,13200.244
ECU,ETH,24.802000000000003
ECU,HTI,2116.32
ECU,BGR,3589.7220000000007
ECU,MUS,33.75
ECU,ITA,580356.797
ECU,AUS,16677.632
ECU,CMR,56.817
ECU,CHE,72652.857
ECU,CZE,882.636
ECU,BOL,22522.561
ECU,IRN,1126.889
ECU,MLT,316.997
ECU,GHA,1716.129
ECU,LBN,1428.56
ECU,CAN,86279.049
ECU,SWE,16642.609
ECU,SLE,73.909
ECU,LBY,508.312
ECU,MAR,4325.121
ECU,CRI,16492.213999999993
ECU,MYS,924.286
ECU,MDG,29.616
ECU,MRT,16.744
ECU,PER,1764442.506
ECU,FRA,211693.304
ECU,CYP,813.696
ECU,GIN,466.761
ECU,SUR,201.646
ECU,ISL,33.813
ECU,ZAF,5867.925
ECU,KGZ,43.862
ECU,NIC,16796.176
ECU,QAT,1454.926
ECU,SWZ,34.181
ECU,URY,53029.788
ECU,CHL,1105377.5159999998
ECU,BEL,264954.286
ECU,ARG,89069.072
ECU,KWT,753.148
ECU,TTO,4579.811000000001
ECU,IND,25718.88800000001
ECU,SVN,13451.693
ECU,NOR,11328.208
ECU,TUR,78469.374
ECU,FIN,2465.673
ECU,PRY,1735.4299999999998
ECU,ARE,4403.024
ECU,LUX,142.436
ECU,MEX,98272.294
ECU,PAN,1041400.717
ECU,PAK,474.154
ECU,LTU,11548.119
NLD,NPL,10642.575
NLD,LBR,56370.862000000016
NLD,AZE,226384.271
NLD,LSO,1767.8190000000002
NLD,JOR,301171.758
NLD,AUT,6951936.756999998
NLD,RWA,34724.54299999999
NLD,THA,1146611.1799999997
NLD,NZL,244616.3
NLD,POL,11340998.153000006
NLD,ECU,183200.854
NLD,DEU,126532498.15799998
NLD,SDN,144998.91299999994
NLD,BDI,8586.99
NLD,ESP,16101971.284
NLD,VNM,706906.0320000001
NLD,HUN,3539525.068000001
NLD,GRC,3058232.747
NLD,HRV,594240.5400000002
NLD,BGD,180802.26000000007
NLD,MDA,81617.10700000002
NLD,BWA,18675.361
NLD,NGA,5291169.148999999
NLD,ARM,60221.50600000001
NLD,DOM,107911.81500000005
NLD,SEN,574061.68
NLD,UKR,1462628.981
NLD,KHM,13853.225999999995
NLD,ALB,48401.654
NLD,SAU,2332253.459
NLD,ISR,1855790.5960000013
NLD,BLR,391455.499
NLD,MOZ,81914.00800000003
NLD,TUN,352889.10600000015
NLD,JAM,20711.856
NLD,BRA,2842850.79
NLD,EST,522417.6210000002
NLD,LKA,79170.703
NLD,JPN,4456540.8780000005
NLD,OMN,379114.1740000001
NLD,DNK,6965351.460000001
NLD,PHL,394298.06800000014
NLD,KEN,272128.2519999999
NLD,UGA,52486.903
NLD,GTM,59870.78400000001
NLD,AGO,342558.319
NLD,NER,33921.691999999995
NLD,LVA,513674.06700000016
NLD,RUS,8767335.0
NLD,MKD,128320.05099999992
NLD,COM,4408.086
NLD,CHN,9059769.017000008
NLD,IRQ,330841.21900000004
NLD,GBR,41857812.14800003
NLD,UZB,74353.93
NLD,TKM,65020.17300000002
NLD,ZWE,31276.733
NLD,SVK,1660199.1180000002
NLD,BIH,126592.72000000002
NLD,PRT,3435456.2749999994
NLD,USA,23228506.237000007
NLD,TGO,215544.131
NLD,IRL,3296305.060999999
NLD,BHR,179947.73100000003
NLD,COL,417565.916
NLD,KAZ,556517.3809999998
NLD,BEN,794191.0899999999
NLD,GEO,88879.39099999999
NLD,KOR,4987997.001000001
NLD,IDN,712140.6799999998
NLD,HND,46467.728
NLD,COG,154322.123
NLD,DZA,659719.514
NLD,SGP,3982814.911
NLD,ZMB,56088.019
NLD,EGY,1429513.4279999996
NLD,ETH,69726.81300000002
NLD,HTI,32290.412000000008
NLD,BGR,706095.3120000002
NLD,MLI,50343.34100000001
NLD,MUS,37424.312000000005
NLD,GAB,113241.75400000002
NLD,ITA,23213308.853
NLD,AUS,2351644.1119999997
NLD,CMR,139617.50499999998
NLD,CHE,6749527.092999999
NLD,CZE,8119474.061999999
NLD,AFG,131907.86799999996
NLD,BOL,45028.836
NLD,MMR,4168.866
NLD,IRN,822955.399
NLD,MLT,346504.056
NLD,GHA,917441.3699999998
NLD,LBN,360916.758
NLD,CAN,2205175.8260000004
NLD,SWE,9645414.744999995
NLD,SLE,49424.064000000006
NLD,LBY,296619.83000000013
NLD,MAR,1096715.778
NLD,CRI,123604.717
NLD,TJK,5429.435
NLD,MYS,920873.414
NLD,MDG,23289.802
NLD,MRT,301901.553
NLD,PER,213327.055
NLD,FRA,46268491.947
NLD,CYP,620496.2529999999
NLD,GIN,415359.757
NLD,SUR,248743.951
NLD,MWI,15762.874
NLD,ISL,408952.0449999999
NLD,ZAF,2458734.311999999
NLD,KGZ,39178.259
NLD,NIC,13446.658
NLD,QAT,392155.6320000001
NLD,SWZ,6928.372000000002
NLD,URY,213436.133
NLD,CHL,484273.9260000001
NLD,BFA,45818.61
NLD,BEL,62731345.807
NLD,ARG,649143.5979999998
NLD,KWT,439862.575
NLD,TTO,54583.783
NLD,TZA,166577.89299999998
NLD,IND,2463541.443999999
NLD,TCD,21460.63600000001
NLD,SVN,1010072.5400000002
NLD,NOR,4407540.242
NLD,CAF,80367.664
NLD,TUR,6394692.712000001
NLD,MNG,21272.036
NLD,FIN,5823882.063
NLD,PRY,58549.04100000001
NLD,ARE,2911389.476
NLD,LUX,1891706.95
NLD,MEX,3016273.6500000004
NLD,PAN,197670.49500000005
NLD,PAK,352645.4499999999
NLD,YEM,96388.54600000005
NLD,LTU,985604.416
DEU,NPL,22722.35473787628
DEU,LBR,438991.4231028363
DEU,AZE,1192713.0431776582
DEU,LSO,1782.7370406133598
DEU,JOR,949795.2591898068
DEU,AUT,73967856.67734146
DEU,RWA,32076.202476296523
DEU,THA,4334328.028824036
DEU,NZL,1164480.3244059917
DEU,POL,56238884.4453794
DEU,ECU,540653.6457222103
DEU,NLD,88921772.40881434
DEU,BDI,12139.94097615156
DEU,ESP,46539342.65636231
DEU,VNM,2413753.735649629
DEU,HUN,20943401.322269715
DEU,GRC,6668150.228219843
DEU,HRV,3110034.9506777534
DEU,BGD,544644.5201623687
DEU,MDA,485569.8557588085
DEU,BWA,31977.791214210643
DEU,NGA,1611867.9034010835
DEU,ARM,172316.7782759028
DEU,DOM,221469.63874814648
DEU,SEN,113861.479515115
DEU,UKR,7344677.983892502
DEU,KHM,46315.72102853607
DEU,ALB,216460.1323827278
DEU,SAU,9252282.61604474
DEU,ISR,4697192.578207783
DEU,BLR,2960511.0785689107
DEU,MOZ,79533.73964780249
DEU,TUN,2058252.126199057
DEU,JAM,41428.19224304497
DEU,BRA,15016063.332105557
DEU,EST,2064172.1166210468
DEU,LKA,304524.8707387696
DEU,JPN,20834292.50784803
DEU,OMN,914469.2207051934
DEU,DNK,19106323.1751604
DEU,PHL,1675127.0220169183
DEU,KEN,344618.5619549576
DEU,UGA,138448.12163673632
DEU,GTM,250268.4988849486
DEU,AGO,348951.68869445263
DEU,NER,29470.51759202744
DEU,LVA,1730397.2409970416
DEU,RUS,47592373.96682577
DEU,MKD,726654.6108226508
DEU,COM,1811.24959914532
DEU,CHN,88152243.05859205
DEU,IRQ,1036140.611076418
DEU,GBR,85818368.66480546
DEU,UZB,655562.5522441504
DEU,TKM,412804.1780505229
DEU,ZWE,66453.0679496548
DEU,SVK,13811737.963195676
DEU,BIH,1017145.9236921514
DEU,PRT,9315982.533220682
DEU,USA,100751452.94315062
DEU,TGO,77584.85262060152
DEU,IRL,6040344.219571571
DEU,BHR,655576.8732392831
DEU,COL,1687522.74097641
DEU,KAZ,2345036.2845572494
DEU,BEN,115756.24876819014
DEU,GEO,473119.5834108594
DEU,KOR,15759839.12126559
DEU,IDN,2825615.423819958
DEU,HND,159965.91924217716
DEU,COG,76322.62877938632
DEU,DZA,2147845.0594766764
DEU,SGP,8304658.344563214
DEU,ZMB,62659.382061046
DEU,EGY,3203109.8481248426
DEU,ETH,163819.7129499122
DEU,HTI,19933.36946633672
DEU,BGR,3105113.654126962
DEU,MLI,114255.55600257328
DEU,MUS,136593.62513741903
DEU,GAB,109550.66096133336
DEU,ITA,81818932.6508228
DEU,AUS,11153509.527317222
DEU,CMR,172284.58595924333
DEU,CHE,65613872.67954873
DEU,CZE,39523289.89638655
DEU,AFG,363760.71940388
DEU,BOL,112020.45505009216
DEU,MMR,57683.12155877045
DEU,IRN,4125569.933601326
DEU,MLT,430735.6616737532
DEU,GHA,368585.03957557445
DEU,LBN,995885.217871742
DEU,CAN,10034828.214363275
DEU,SWE,29526480.809389845
DEU,SLE,46605.79424628511
DEU,LBY,415454.3958018736
DEU,MAR,2089241.9385412447
DEU,CRI,256632.44572302315
DEU,TJK,33983.90794412032
DEU,MYS,5934878.8555882815
DEU,MDG,41370.25971210089
DEU,MRT,192386.7232733772
DEU,PER,1015464.899118722
DEU,FRA,135417905.32443824
DEU,CYP,1006276.7587938622
DEU,GIN,32065.10753235075
DEU,SUR,29652.62108368913
DEU,MWI,22124.256259985337
DEU,ISL,434910.093972912
DEU,ZAF,11738927.60880332
DEU,KGZ,93142.4649876838
DEU,NIC,34175.26510892492
DEU,QAT,1356029.3293088567
DEU,SWZ,5706.17337191148
DEU,URY,383231.90484740015
DEU,CHL,3072711.907178986
DEU,BFA,54587.88549441601
DEU,BEL,61900340.48076098
DEU,ARG,3651955.283548408
DEU,KWT,1454686.269527573
DEU,TTO,122419.5350228085
DEU,TZA,177543.73552213688
DEU,IND,14477160.096108615
DEU,TCD,16037.780442290315
DEU,SVN,5230384.652839954
DEU,NOR,10895821.954095043
DEU,CAF,3467.82688389576
DEU,TUR,27100890.00302265
DEU,MNG,201400.44807325336
DEU,FIN,11255049.88091232
DEU,PRY,155265.49168338408
DEU,ARE,10245972.133097354
DEU,LUX,7403865.839827176
DEU,MEX,10378590.085760588
DEU,PAN,422963.599161924
DEU,PAK,954175.3139793408
DEU,YEM,129759.38322116988
DEU,LTU,2909907.2605188107
SDN,JOR,20901.498
SDN,THA,272.458
SDN,POL,283.212
SDN,ECU,86.137
SDN,NLD,123.936
SDN,DEU,15824.676000000003
SDN,ESP,353.848
SDN,VNM,1446.3300000000002
SDN,GRC,5999.6
SDN,BGD,1744.207
SDN,NGA,219.211
SDN,ARM,3.3
SDN,SEN,2.0
SDN,UKR,25.465
SDN,SAU,259931.184
SDN,TUN,9509.318
SDN,BRA,15.6
SDN,JPN,315298.23000000004
SDN,OMN,185.406
SDN,PHL,0.05
SDN,KEN,3329.741
SDN,UGA,652.6260000000001
SDN,GTM,86.3
SDN,NER,3.79
SDN,RUS,878.86
SDN,CHN,6323168.158999999
SDN,IRQ,25669.278
SDN,GBR,6825.713000000001
SDN,SVK,0.1
SDN,PRT,40.003
SDN,USA,5704.269
SDN,IRL,0.04
SDN,BHR,150.87
SDN,KAZ,25.235
SDN,KOR,980.636
SDN,IDN,56889.407
SDN,HND,12.0
SDN,DZA,1365.917
SDN,SGP,91104.038
SDN,EGY,65218.83900000001
SDN,ETH,282277.0
SDN,MLI,27.0
SDN,GAB,2.5
SDN,ITA,162531.49400000004
SDN,AUS,5.615
SDN,AFG,59.523
SDN,IRN,4.216
SDN,LBN,13639.494
SDN,CAN,56565.378
SDN,SWE,1096.181
SDN,LBY,913.784
SDN,TJK,97.373
SDN,MYS,6.793
SDN,FRA,34164.34
SDN,SUR,428.571
SDN,ZAF,97.161
SDN,QAT,1212.7279999999998
SDN,BEL,1945.514
SDN,ARG,111.101
SDN,KWT,4945.812
SDN,TZA,6.0
SDN,IND,27320.516
SDN,TCD,3.375
SDN,SVN,57.312
SDN,NOR,98.678
SDN,CAF,149.789
SDN,TUR,5231.74
SDN,FIN,384.85
SDN,ARE,943484.2160000002
SDN,MEX,7258.385
SDN,PAK,1705.137
SDN,YEM,64005.984
SDN,LTU,5.5
BDI,NPL,2.266
BDI,LBR,72.195
BDI,AUT,1762.0549999999998
BDI,RWA,6089.624999999999
BDI,NLD,9117.452
BDI,DEU,3205.159
BDI,SDN,14.864
BDI,ESP,248.573
BDI,NGA,54.102
BDI,DOM,98.042
BDI,SEN,36.962
BDI,ALB,108.729
BDI,ISR,3.515
BDI,JPN,17.141000000000002
BDI,OMN,2201.067
BDI,DNK,190.628
BDI,KEN,15204.497
BDI,UGA,5734.352000000001
BDI,NER,3.809
BDI,CHN,1269.014
BDI,GBR,17621.720000000005
BDI,ZWE,26.662
BDI,BIH,0.716
BDI,USA,677.016
BDI,TGO,0.996
BDI,BEN,2.96
BDI,IDN,261.283
BDI,HND,1.746
BDI,COG,8.414
BDI,SGP,1196.473
BDI,ZMB,29.213
BDI,EGY,5.592
BDI,ETH,1.774
BDI,MLI,8.253
BDI,ITA,1889.531
BDI,AUS,873.063
BDI,CHE,33865.975
BDI,AFG,1137.427
BDI,CAN,113.564
BDI,SWE,290.824
BDI,FRA,1710.564
BDI,GIN,3.047
BDI,MWI,4.868
BDI,ZAF,280.367
BDI,NIC,1.17
BDI,BFA,46.437
BDI,BEL,18261.282
BDI,TZA,1344.222
BDI,IND,473.094
BDI,NOR,0.496
BDI,TUR,275.633
BDI,ARE,58189.57
ESP,NPL,3038.970999999999
ESP,LBR,54515.77099999999
ESP,AZE,69758.107
ESP,LSO,678.2620000000001
ESP,JOR,299973.695
ESP,AUT,2597368.8920000005
ESP,RWA,7731.437000000001
ESP,THA,539744.8699999999
ESP,NZL,165126.08
ESP,POL,4892737.320000001
ESP,ECU,335541.3000000001
ESP,NLD,8489359.854000002
ESP,DEU,30261035.216
ESP,SDN,28433.835
ESP,BDI,902.842
ESP,VNM,311128.03299999994
ESP,HUN,1846261.949
ESP,GRC,2126723.981000001
ESP,HRV,312638.45800000004
ESP,BGD,78611.762
ESP,MDA,25783.985
ESP,BWA,3092.924
ESP,NGA,323565.36400000006
ESP,ARM,42982.846000000005
ESP,DOM,325153.438
ESP,SEN,203679.29
ESP,UKR,481122.565
ESP,KHM,6769.2930000000015
ESP,ALB,76885.21299999999
ESP,SAU,1835484.692
ESP,ISR,1510192.25
ESP,BLR,131128.03500000003
ESP,MOZ,30004.31499999999
ESP,TUN,1175112.4070000004
ESP,JAM,16799.106
ESP,BRA,3469039.730999999
ESP,EST,138413.729
ESP,LKA,33753.757
ESP,JPN,2564784.528
ESP,OMN,133663.83299999993
ESP,DNK,1604305.2799999996
ESP,PHL,264460.004
ESP,KEN,65916.76299999999
ESP,UGA,10923.818999999998
ESP,GTM,146078.863
ESP,AGO,352220.933
ESP,NER,9003.595
ESP,LVA,157961.174
ESP,RUS,3482623.119000001
ESP,MKD,45344.314000000006
ESP,COM,3080.9739999999997
ESP,CHN,4522983.558999999
ESP,IRQ,158979.72699999998
ESP,GBR,18589439.687000006
ESP,UZB,72783.751
ESP,TKM,12631.539000000002
ESP,ZWE,4844.497
ESP,SVK,824474.1599999998
ESP,BIH,139413.764
ESP,PRT,23801595.826
ESP,USA,10862982.083000002
ESP,TGO,95147.428
ESP,IRL,947703.7999999998
ESP,BHR,103574.23499999996
ESP,COL,756883.8609999998
ESP,KAZ,138213.835
ESP,BEN,134902.494
ESP,GEO,72530.63099999998
ESP,KOR,1108654.138
ESP,IDN,399343.3580000001
ESP,HND,83268.53800000003
ESP,COG,38558.376
ESP,DZA,3443150.176999999
ESP,SGP,608796.088
ESP,ZMB,11602.722000000002
ESP,EGY,1109842.4729999995
ESP,ETH,54630.489
ESP,HTI,16268.89
ESP,BGR,1659580.865
ESP,MLI,48229.427
ESP,MUS,98872.27500000002
ESP,GAB,60788.44
ESP,ITA,23430233.761000007
ESP,AUS,2136600.4699999997
ESP,CMR,86467.21500000001
ESP,CHE,5807848.301999999
ESP,CZE,2287251.1629999992
ESP,AFG,16645.942999999996
ESP,BOL,79910.178
ESP,MMR,14965.604
ESP,IRN,901095.346
ESP,MLT,293452.582
ESP,GHA,224658.5979999999
ESP,LBN,383223.216
ESP,CAN,1631190.069
ESP,SWE,2770302.466000001
ESP,SLE,23904.330999999995
ESP,LBY,155259.29500000004
ESP,MAR,5666423.999
ESP,CRI,166526.591
ESP,TJK,1909.738
ESP,MYS,400009.82900000014
ESP,MDG,24991.873
ESP,MRT,179312.175
ESP,PER,558561.0670000003
ESP,FRA,53193206.23699998
ESP,CYP,314304.27099999995
ESP,GIN,31862.349
ESP,SUR,6642.818
ESP,MWI,656.871
ESP,ISL,32007.983000000004
ESP,ZAF,1249939.3539999998
ESP,KGZ,6069.764000000002
ESP,NIC,42296.59200000001
ESP,QAT,268708.5410000001
ESP,SWZ,1968.228
ESP,URY,199425.67300000004
ESP,CHL,1208820.3349999995
ESP,BFA,39849.76499999999
ESP,BEL,7833813.492000001
ESP,ARG,1343622.7139999997
ESP,KWT,276303.28500000003
ESP,TTO,31289.115000000005
ESP,TZA,49688.65
ESP,IND,1809830.0530000008
ESP,TCD,5838.309
ESP,SVN,616833.0769999999
ESP,NOR,1637453.8279999993
ESP,CAF,2989.289
ESP,TUR,6003100.609000003
ESP,MNG,5780.090999999999
ESP,FIN,1013350.4649999996
ESP,PRY,72611.68400000001
ESP,ARE,1800550.3719999995
ESP,LUX,245031.84299999996
ESP,MEX,4058940.446999999
ESP,PAN,447198.631
ESP,PAK,176205.94100000005
ESP,YEM,26099.081
ESP,LTU,277069.997
VNM,LBR,57006.55100000001
VNM,JOR,38874.538
VNM,AUT,461454.33200000005
VNM,THA,1937843.94
VNM,NZL,151171.26599999997
VNM,POL,445360.4380000001
VNM,ECU,64073.98
VNM,NLD,2147757.7839999995
VNM,DEU,3366492.460999999
VNM,SDN,22519.057
VNM,ESP,1554621.954
VNM,HUN,51290.364
VNM,GRC,132208.98500000002
VNM,HRV,14215.764
VNM,BGD,445165.77299999975
VNM,NGA,70508.111
VNM,DOM,24219.299
VNM,SEN,190238.999
VNM,UKR,194413.348
VNM,KHM,2406075.668
VNM,SAU,261651.058
VNM,ISR,170640.493
VNM,BLR,11174.498
VNM,MOZ,71653.681
VNM,TUN,22450.949
VNM,JAM,5562.051
VNM,BRA,597817.0459999999
VNM,EST,11402.895000000002
VNM,LKA,83557.52200000003
VNM,JPN,11091041.331000008
VNM,OMN,18112.739
VNM,DNK,271260.588
VNM,PHL,1535046.4490000005
VNM,KEN,62353.913
VNM,UGA,2750.076
VNM,GTM,16178.567000000005
VNM,AGO,67836.26199999999
VNM,LVA,40632.8
VNM,RUS,1287165.972
VNM,CHN,11188407.242
VNM,IRQ,149572.49099999998
VNM,GBR,2397871.3919999995
VNM,UZB,5704.451
VNM,TKM,6099.779
VNM,ZWE,1014.88
VNM,SVK,156859.46600000004
VNM,PRT,153002.968
VNM,USA,16969874.236000005
VNM,TGO,36288.426
VNM,IRL,63648.51499999999
VNM,BHR,7419.289
VNM,COL,99738.983
VNM,KAZ,36240.348
VNM,BEN,15620.890000000005
VNM,GEO,12632.19
VNM,KOR,4866448.757999999
VNM,IDN,2358597.7660000008
VNM,HND,6720.5740000000005
VNM,COG,45645.611
VNM,DZA,100405.731
VNM,SGP,2148585.788
VNM,ZMB,3255.827
VNM,EGY,256254.751
VNM,ETH,11265.569
VNM,HTI,14390.981000000002
VNM,BGR,26835.525000000005
VNM,MLI,5537.892
VNM,MUS,9540.197000000004
VNM,GAB,7244.67
VNM,ITA,1534155.6509999996
VNM,AUS,2601372.286999999
VNM,CMR,78132.997
VNM,CHE,1188296.648
VNM,CZE,183179.48600000003
VNM,MMR,82372.55100000002
VNM,GHA,120327.53199999998
VNM,LBN,46150.192
VNM,CAN,969037.674
VNM,SWE,427209.997
VNM,SLE,38104.823
VNM,MAR,40438.761000000006
VNM,CRI,14863.842000000002
VNM,TJK,1030.6529999999998
VNM,MYS,2770365.5400000005
VNM,PER,76205.496
VNM,FRA,1658473.2800000005
VNM,CYP,19299.864
VNM,GIN,94441.006
VNM,ZAF,1864288.5970000003
VNM,NIC,11363.493000000002
VNM,QAT,17292.190000000002
VNM,SWZ,4065.25
VNM,URY,27355.696999999996
VNM,CHL,137439.828
VNM,BFA,991.914
VNM,BEL,1199576.883
VNM,ARG,148803.707
VNM,KWT,28881.613000000005
VNM,TTO,3579.868
VNM,TZA,24128.87
VNM,IND,1553756.3749999998
VNM,SVN,24726.925
VNM,NOR,89601.30900000002
VNM,TUR,771643.4660000002
VNM,FIN,86932.65299999999
VNM,PRY,13435.804
VNM,ARE,921832.793
VNM,LUX,27169.372
VNM,MEX,589680.4540000001
VNM,PAN,227323.5300000001
VNM,PAK,168393.68099999998
VNM,YEM,14599.952
VNM,LTU,22589.041
HUN,NPL,154.0
HUN,LBR,652.0
HUN,AZE,73728.0
HUN,JOR,39286.0
HUN,AUT,5777067.0
HUN,RWA,999.0
HUN,THA,200136.0
HUN,NZL,58131.0
HUN,POL,4109216.0
HUN,ECU,1934.0
HUN,NLD,2646716.0
HUN,DEU,26588108.0
HUN,SDN,3113.0
HUN,BDI,73.0
HUN,ESP,2904741.0
HUN,VNM,44848.0
HUN,GRC,389216.0
HUN,HRV,1600365.0
HUN,BGD,7975.0
HUN,MDA,111703.0
HUN,BWA,3268.0
HUN,NGA,67880.0
HUN,ARM,18458.0
HUN,DOM,539.0
HUN,SEN,4638.0
HUN,UKR,2254813.0
HUN,KHM,260.0
HUN,ALB,74668.0
HUN,SAU,237796.0
HUN,ISR,446748.0
HUN,BLR,161375.0
HUN,MOZ,1951.0
HUN,TUN,74203.0
HUN,JAM,4723.0
HUN,BRA,263595.0
HUN,EST,197202.0
HUN,LKA,4124.0
HUN,JPN,596969.0
HUN,OMN,18027.0
HUN,DNK,693084.0
HUN,PHL,6362.0
HUN,KEN,15770.0
HUN,UGA,29301.0
HUN,GTM,1287.0
HUN,AGO,4961.0
HUN,NER,188.0
HUN,LVA,168247.0
HUN,RUS,3517285.0
HUN,MKD,145745.0
HUN,CHN,1680569.0
HUN,IRQ,45994.0
HUN,GBR,4970747.0
HUN,UZB,47666.0
HUN,TKM,8737.0
HUN,ZWE,1092.0
HUN,SVK,5698084.0
HUN,BIH,357046.0
HUN,PRT,344100.0
HUN,USA,2251393.0
HUN,TGO,1179.0
HUN,IRL,193794.0
HUN,BHR,15124.0
HUN,COL,13167.0
HUN,KAZ,195504.0
HUN,BEN,3918.0
HUN,GEO,32450.0
HUN,KOR,352458.0
HUN,IDN,71346.0
HUN,HND,3133.0
HUN,COG,5121.0
HUN,DZA,60747.0
HUN,SGP,835158.0
HUN,ZMB,2196.0
HUN,EGY,161883.0
HUN,ETH,5839.0
HUN,HTI,823.0
HUN,BGR,937760.0
HUN,MLI,581.0
HUN,MUS,5038.0
HUN,GAB,1331.0
HUN,ITA,5333231.0
HUN,AUS,315060.0
HUN,CMR,3104.0
HUN,CHE,995554.0
HUN,CZE,3964350.0
HUN,AFG,7867.0
HUN,BOL,21653.0
HUN,MMR,20.0
HUN,IRN,22994.0
HUN,MLT,13921.0
HUN,GHA,30492.0
HUN,LBN,33471.0
HUN,CAN,226239.0
HUN,SWE,1059728.0
HUN,SLE,535.0
HUN,LBY,3347.0
HUN,MAR,122511.0
HUN,CRI,2769.0
HUN,TJK,5464.0
HUN,MYS,235234.0
HUN,MDG,878.0
HUN,MRT,2783.0
HUN,PER,11382.0
HUN,FRA,5047406.0
HUN,CYP,56031.0
HUN,GIN,441.0
HUN,SUR,1438.0
HUN,MWI,246.0
HUN,ISL,8331.0
HUN,ZAF,839091.0
HUN,KGZ,10857.0
HUN,NIC,133.0
HUN,QAT,34804.0
HUN,URY,4159.0
HUN,CHL,18615.0
HUN,BFA,926.0
HUN,BEL,1539896.0
HUN,ARG,25829.0
HUN,KWT,29214.0
HUN,TTO,2935.0
HUN,TZA,4237.0
HUN,IND,486262.0
HUN,SVN,1163399.0
HUN,NOR,220788.0
HUN,CAF,1096.0
HUN,TUR,1861897.0
HUN,MNG,5378.0
HUN,FIN,270353.0
HUN,PRY,983.0
HUN,ARE,1946325.0
HUN,LUX,90110.0
HUN,MEX,371214.0
HUN,PAN,3320.0
HUN,PAK,40927.0
HUN,YEM,3393.0
HUN,LTU,230745.0
GRC,NPL,78.161
GRC,LBR,67252.891
GRC,AZE,11224.6
GRC,JOR,29981.602
GRC,AUT,284307.288
GRC,RWA,42.323
GRC,THA,30393.713
GRC,NZL,23267.969
GRC,POL,380826.97200000007
GRC,ECU,1037.0669999999998
GRC,NLD,677280.2649999999
GRC,DEU,2573316.739999999
GRC,SDN,6644.935000000001
GRC,BDI,161.178
GRC,ESP,609761.8510000001
GRC,VNM,6346.04
GRC,HUN,141998.46899999998
GRC,HRV,93622.765
GRC,BGD,13783.422
GRC,MDA,53611.589
GRC,BWA,72.673
GRC,NGA,111581.32099999997
GRC,ARM,13933.982
GRC,DOM,1157.0660000000005
GRC,SEN,4189.610000000001
GRC,UKR,170298.63700000002
GRC,KHM,1185.104
GRC,ALB,589287.0949999999
GRC,SAU,328242.174
GRC,ISR,330423.703
GRC,BLR,11183.609
GRC,MOZ,7029.633999999999
GRC,TUN,112956.93600000002
GRC,JAM,641.809
GRC,BRA,51337.531
GRC,EST,9721.034
GRC,LKA,976.055
GRC,JPN,50626.26400000001
GRC,OMN,9065.332
GRC,DNK,197944.519
GRC,PHL,4566.660999999999
GRC,KEN,9170.957
GRC,UGA,705.7829999999999
GRC,GTM,1212.982
GRC,AGO,1584.435
GRC,NER,14355.187
GRC,LVA,12574.47
GRC,RUS,572811.8560000003
GRC,MKD,786744.6649999999
GRC,COM,2185.02
GRC,CHN,396379.47400000016
GRC,IRQ,28295.020000000004
GRC,GBR,1373523.036
GRC,UZB,11304.682000000004
GRC,TKM,296.782
GRC,ZWE,710.7220000000001
GRC,SVK,63952.68200000001
GRC,BIH,120071.23200000005
GRC,PRT,186209.74900000004
GRC,USA,1691435.017
GRC,TGO,40230.78999999999
GRC,IRL,36131.465
GRC,BHR,8216.059
GRC,COL,4553.368999999999
GRC,KAZ,9739.148
GRC,BEN,22886.081
GRC,GEO,112280.073
GRC,KOR,54974.28800000001
GRC,IDN,72917.29900000001
GRC,HND,932.933
GRC,COG,3215.5960000000005
GRC,DZA,516355.381
GRC,SGP,893348.618
GRC,ZMB,364.723
GRC,EGY,544461.294
